target_idx,context_size,model_name,model_id,route,provider_pin,prompt_version,llm_output,provider,usage,finish_reason,error,attempts,score,match,divergence,length_ratio,refusal,failed
991,3,gpt-5.6-terra,gpt-5.6-terra,openai,,v2.1,"Terrible old man! thought Starbuck, with a shudder, sleeping in this gale, still thou steadfastly eyest thy purpose. But think not that this famous old island will be found, though the search be endless. For here, millions of mixed shades and shadows, drowned dreams, somnambulisms, reveries; all that we call lives and souls, lie dreaming, dreaming, still; tossing like slumberers in their beds; the ever-rolling waves but made so by their restlessness.",,"{'completion_tokens': 107, 'prompt_tokens': 862, 'total_tokens': 969, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0}}",stop,,1,42.0,False,0.012121212121212121,2.7515151515151515,False,False
991,3,gpt-5.6-sol,gpt-5.6-sol,openai,,v2.1,"*The cabin-compass is called the tell-tale, because without going to the compass at the helm, the Captain, while below, can inform himself of the course of the ship.",,"{'completion_tokens': 41, 'prompt_tokens': 862, 'total_tokens': 903, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0}}",stop,,1,100.0,True,1.0,1.0,False,False
1654,1,kimi-k3,moonshotai/kimi-k3,openrouter,chutes,v2.1,"Now, as this business of whaling has somehow come to be regarded among landsmen as a rather unpoetical and disreputable pursuit; therefore, I am all anxiety to convince ye, ye landsmen, of the injustice hereby done to us hunters of whales.",Chutes,"{'completion_tokens': 62, 'prompt_tokens': 519, 'total_tokens': 581, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.002487, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.002487, 'upstream_inference_prompt_cost': 0.001557, 'upstream_inference_completions_cost': 0.00093}}",stop,,1,47.0,False,0.013210039630118891,0.3157199471598415,False,False
2106,10,gpt-5.6-terra,gpt-5.6-terra,openai,,v2.1,"But it was not only the Bachelor’s prodigious success that made her so joyous; it was also the fact that she had been so long absent from home, and now, with her hold full, was turning her prow towards Nantucket. The Pequod was now drawing nigh to her; and as she came within hail, the Bachelor’s crew, in their holiday attire, were seen dancing and singing on the deck.",,"{'completion_tokens': 88, 'prompt_tokens': 1037, 'total_tokens': 1125, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 1034}}",stop,,1,47.0,False,0.0,0.361328125,False,False
1654,1,grok-4.3,x-ai/grok-4.3,openrouter,xai,v2.1,"Now the various species of whales need some sort of popular comprehensive classification, whatever pretences of science the whale may derive his name from. But it is a ponderous task; no ordinary letter-sorter in the Post-Office is equal to it. To grope down into the bottom of the sea after them; to have one's hands among the unspeakable foundations, ribs, and very pelvis of the world; this is a fearful thing.",xAI,"{'completion_tokens': 88, 'prompt_tokens': 624, 'total_tokens': 712, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 256, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0007312, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0007312, 'upstream_inference_prompt_cost': 0.0005112, 'upstream_inference_completions_cost': 0.00022}}",stop,,1,45.0,False,0.003963011889035667,0.5455746367239102,False,False
2192,10,gpt-5.6-terra,gpt-5.6-terra,openai,,v2.1,"“Thou hast outraged the lightning,” said Starbuck.",,"{'completion_tokens': 16, 'prompt_tokens': 1315, 'total_tokens': 1331, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 1312}}",stop,,1,46.0,False,0.0,0.37593984962406013,False,False
1654,1,gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,openrouter,google-ai-studio,v2.1,"Now, mark me, this is no mere fable of the sea, but a truth as old as the deep itself. For as with the whale, so too with the man; the wild oats of youth are but the prelude to the solitary harvest of age. We see him then, this aged Leviathan, a hermit of the brine, scarred by the harpoons of experience and weathered by the gales of many a forgotten season. He shuns the frolics of the younger bulls, those boisterous gallants who still chase the fleeting shadows of desire, and instead, he drifts through the silent, sunless canyons of the abyss, a living monument to the vanity of his own past. There is a melancholy grandeur in his loneliness, a quiet dignity that only the truly spent can possess, as he moves through the vast, indifferent waters, a ghost of his former self, forever haunted by the echoes of a thousand forgotten loves.",Google AI Studio,"{'completion_tokens': 189, 'prompt_tokens': 446, 'total_tokens': 635, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.000395, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.000395, 'upstream_inference_prompt_cost': 0.0001115, 'upstream_inference_completions_cost': 0.0002835}}",stop,,1,46.0,False,0.005284015852047556,1.1122853368560106,False,False
1660,10,kimi-k3,moonshotai/kimi-k3,openrouter,chutes,v2.1,"The allusion here made to the English and American whale-fisheries, and the various modes of capture in vogue among them, may seem somewhat out of place; but as the subject will necessarily be again adverted to, the present may be as good a time as any for a brief preliminary explanation of the terms Fast-Fish and Loose-Fish. I shall now proceed to lay down the formal law on this head, and the reader will find that the case is by no means so simple as it might at first appear. The fundamental principle is this: a Fast-Fish belongs to the party fast to it; a Loose-Fish is fair game for anybody who can soonest catch it. But what is a Fast-Fish? Alive or dead a fish is technically fast, when it is connected with an occupied ship or boat, by any medium at all controllable by the occupant or occupants,—a mast, an oar, a nine-inch cable, a telegraph wire, or a strand of cobweb, it is all the same. Likewise a fish is technically fast when it bears a waif, or any other recognised symbol of possession; so long as the party waifing it plainly evince their ability at any time to take it alongside, as well as their intention so to do.",Chutes,"{'completion_tokens': 273, 'prompt_tokens': 1646, 'total_tokens': 1919, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.009033, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.009033, 'upstream_inference_prompt_cost': 0.004938, 'upstream_inference_completions_cost': 0.004095}}",stop,,1,51.0,False,0.06372549019607843,5.588235294117647,False,False
991,10,gpt-5.6-terra,gpt-5.6-terra,openai,,v2.1,"Terrible old man! thought Starbuck, with a shudder, sleeping in this gale, still thou steadfastly eyest thy purpose. But think not that this famous old island will be found by thee; thou wilt never find it, old man. By the eternal gods, thou wilt never find it.",,"{'completion_tokens': 65, 'prompt_tokens': 2024, 'total_tokens': 2089, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 2021}}",stop,,1,42.0,False,0.012121212121212121,1.5818181818181818,False,False
1400,1,gpt-5.6-sol,gpt-5.6-sol,openai,,v2.1,"“I wonder what the old man wants with this lump of foul lard,” said Stubb, not without some disgust at the thought of having to do with so ignoble a leviathan.",,"{'completion_tokens': 41, 'prompt_tokens': 160, 'total_tokens': 201, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0}}",stop,,1,100.0,True,1.0,1.0,False,False
991,10,gpt-5.6-sol,gpt-5.6-sol,openai,,v2.1,"*The cabin-compass is called the tell-tale, because without going to the compass at the helm, the Captain, while below, can inform himself of the course of the ship.",,"{'completion_tokens': 41, 'prompt_tokens': 2024, 'total_tokens': 2065, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 2021}}",stop,,1,100.0,True,1.0,1.0,False,False
1295,1,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,openrouter,anthropic,v2.1,"""Wish, by gor! whale eat him, 'stead of him eat whale. I'm bressed if he ain't more of shark dan Massa Shark hisself,"" muttered the old man, limping away; with which sage ejaculation he went to his hammock.",Anthropic,"{'completion_tokens': 67, 'prompt_tokens': 193, 'total_tokens': 260, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.001584, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.001584, 'upstream_inference_prompt_cost': 0.000579, 'upstream_inference_completions_cost': 0.001005}}",stop,,1,98.0,True,1.0,1.0,False,False
2192,10,gpt-5.6-sol,gpt-5.6-sol,openai,,v2.1,"“We must send down the main-top-sail yard, sir. The band is working loose, and the lee lift is half-stranded. Shall I strike it, sir?”",,"{'completion_tokens': 38, 'prompt_tokens': 1315, 'total_tokens': 1353, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 1312}}",stop,,1,100.0,True,1.0,1.0075187969924813,False,False
2106,10,gpt-5.6-sol,gpt-5.6-sol,openai,,v2.1,"As this glad ship of good luck bore down upon the moody Pequod, the barbaric white-legged Ahab stood on his quarter-deck, shaggy and black, with a stubborn gloom; and as the two ships crossed each other’s wakes—one all jubilations for things passed, the other all forebodings as to things to come—their two captains in themselves impersonated the whole striking contrast of the scene.",,"{'completion_tokens': 90, 'prompt_tokens': 1037, 'total_tokens': 1127, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 1034}}",stop,,1,55.0,False,0.0732421875,0.375,False,False
1400,3,claude-haiku-4.5,anthropic/claude-haiku-4.5,openrouter,anthropic,v2.1,"""Why, I thought the great Leviathan was indestructible,"" observed Flask, wiping the blood from his face. ""How is it that we have been able to kill him so easily?"" ""Easily!"" cried Stubb, ""easy, did you say? Why, man, it took all the boats and all the lances we could muster. But you see, Flask, a whale, after all, is but a whale. He may be the mightiest of his kind, but he is still mortal. The great Sperm Whale, for all his bulk and fury, cannot withstand the combined assault of determined men. And this one—this Moby Dick—for all his whiteness and his malice, has at last paid the price of his arrogance.""",Anthropic,"{'completion_tokens': 175, 'prompt_tokens': 306, 'total_tokens': 481, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.001181, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.001181, 'upstream_inference_prompt_cost': 0.000306, 'upstream_inference_completions_cost': 0.000875}}",stop,,1,45.0,False,0.0,3.830188679245283,False,False
